cluster_id,cluster_name,stress_level,daily_social_media_hours,sleep_hours,screen_time_before_sleep,screen_sleep_ratio,heavy_sm_user,low_sleep,plat_Instagram,plat_TikTok,plat_Both
1,Lướt đêm / ít ngủ,10,1.5,4.1,1.3,0.3095238095238096,0,1,0,1,0
3,Người dùng cân bằng,9,1.8,8.0,2.8,0.345679012345679,0,0,1,0,0
1,Lướt đêm / ít ngủ,8,3.7,5.3,0.7,0.12962962962962962,0,1,0,1,0
0,Dùng MXH nhẹ,4,6.4,8.3,1.3,0.15476190476190477,1,0,0,0,1
0,Dùng MXH nhẹ,5,6.4,6.7,2.4,0.35294117647058826,1,1,0,0,1
3,Người dùng cân bằng,2,1.1,9.0,2.9,0.31868131868131866,0,0,1,0,0
1,Lướt đêm / ít ngủ,2,1.3,7.8,2.6,0.32911392405063294,0,0,0,1,0
3,Người dùng cân bằng,6,4.4,6.0,1.2,0.19672131147540983,0,1,1,0,0
3,Người dùng cân bằng,8,7.8,5.0,1.8,0.35294117647058826,1,1,1,0,0
1,Lướt đêm / ít ngủ,5,6.9,6.4,0.9,0.13846153846153847,1,1,0,1,0
3,Người dùng cân bằng,4,4.8,6.8,0.8,0.11594202898550726,0,1,1,0,0
3,Người dùng cân bằng,7,7.5,8.6,1.9,0.21839080459770116,1,0,1,0,0
3,Người dùng cân bằng,2,6.7,7.0,2.2,0.3098591549295775,1,0,1,0,0
3,Người dùng cân bằng,4,3.8,4.8,1.9,0.38775510204081637,0,1,1,0,0
3,Người dùng cân bằng,10,3.0,8.6,1.5,0.1724137931034483,0,0,1,0,0
1,Lướt đêm / ít ngủ,9,7.8,7.1,0.8,0.11111111111111113,1,0,0,1,0
2,Dùng MXH nặng,3,7.8,4.3,2.6,0.590909090909091,1,1,1,0,0
1,Lướt đêm / ít ngủ,4,6.6,9.0,1.5,0.16483516483516483,1,0,0,1,0
3,Người dùng cân bằng,9,7.3,6.4,2.3,0.3538461538461538,1,1,1,0,0
3,Người dùng cân bằng,6,6.6,4.4,1.1,0.24444444444444446,1,1,1,0,0
1,Lướt đêm / ít ngủ,6,5.6,8.1,3.0,0.3658536585365854,1,0,0,1,0
2,Dùng MXH nặng,6,8.0,5.4,2.8,0.509090909090909,1,1,1,0,0
3,Người dùng cân bằng,8,1.3,8.9,2.6,0.2888888888888889,0,0,1,0,0
0,Dùng MXH nhẹ,3,5.9,6.9,1.4,0.19999999999999998,1,1,0,0,1
3,Người dùng cân bằng,10,2.0,8.8,0.9,0.10112359550561797,0,0,1,0,0
3,Người dùng cân bằng,5,1.4,6.6,1.8,0.2686567164179105,0,1,1,0,0
0,Dùng MXH nhẹ,3,6.4,6.7,0.8,0.11764705882352942,1,1,0,0,1
1,Lướt đêm / ít ngủ,10,7.6,7.9,0.8,0.1,1,0,0,1,0
0,Dùng MXH nhẹ,1,7.9,5.5,0.6,0.10714285714285715,1,1,0,0,1
2,Dùng MXH nặng,9,5.1,4.1,2.8,0.6666666666666667,1,1,1,0,0
1,Lướt đêm / ít ngủ,9,6.4,7.4,1.5,0.2,1,0,0,1,0
0,Dùng MXH nhẹ,8,7.2,6.7,0.9,0.1323529411764706,1,1,0,0,1
2,Dùng MXH nặng,6,2.9,4.6,2.3,0.4893617021276596,0,1,0,0,1
3,Người dùng cân bằng,5,1.5,7.3,2.7,0.3648648648648649,0,0,1,0,0
0,Dùng MXH nhẹ,5,5.4,8.1,1.8,0.21951219512195125,1,0,0,0,1
1,Lướt đêm / ít ngủ,5,7.2,4.1,1.3,0.3095238095238096,1,1,0,1,0
3,Người dùng cân bằng,10,7.0,5.9,1.3,0.21666666666666667,1,1,1,0,0
1,Lướt đêm / ít ngủ,3,7.5,6.7,1.1,0.16176470588235295,1,1,0,1,0
0,Dùng MXH nhẹ,10,1.4,7.0,1.8,0.2535211267605634,0,0,0,0,1
3,Người dùng cân bằng,10,6.1,8.1,1.4,0.17073170731707318,1,0,1,0,0
0,Dùng MXH nhẹ,10,1.4,5.2,1.7,0.32075471698113206,0,1,0,0,1
2,Dùng MXH nặng,6,5.4,4.1,2.0,0.4761904761904763,1,1,1,0,0
3,Người dùng cân bằng,2,2.1,8.2,0.9,0.10843373493975905,0,0,1,0,0
0,Dùng MXH nhẹ,9,5.0,4.3,1.1,0.25000000000000006,1,1,0,0,1
2,Dùng MXH nặng,8,4.4,4.3,1.9,0.4318181818181818,0,1,1,0,0
0,Dùng MXH nhẹ,7,3.4,8.6,0.8,0.09195402298850576,0,0,0,0,1
3,Người dùng cân bằng,5,1.2,6.4,1.3,0.2,0,1,1,0,0
1,Lướt đêm / ít ngủ,5,5.5,7.3,1.4,0.1891891891891892,1,0,0,1,0
0,Dùng MXH nhẹ,4,2.3,7.8,3.0,0.379746835443038,0,0,0,0,1
0,Dùng MXH nhẹ,3,1.4,7.4,0.5,0.06666666666666667,0,0,0,0,1
3,Người dùng cân bằng,5,3.0,7.0,0.9,0.1267605633802817,0,0,1,0,0
2,Dùng MXH nặng,1,2.8,5.0,2.5,0.4901960784313726,0,1,1,0,0
1,Lướt đêm / ít ngủ,9,7.0,6.9,1.0,0.14285714285714285,1,1,0,1,0
0,Dùng MXH nhẹ,1,1.6,8.4,1.4,0.16470588235294117,0,0,0,0,1
3,Người dùng cân bằng,3,4.2,8.4,1.2,0.1411764705882353,0,0,1,0,0
3,Người dùng cân bằng,6,4.9,8.6,3.0,0.3448275862068966,0,0,1,0,0
2,Dùng MXH nặng,10,3.6,4.1,2.9,0.6904761904761906,0,1,1,0,0
1,Lướt đêm / ít ngủ,5,1.8,6.0,2.3,0.3770491803278688,0,1,0,1,0
2,Dùng MXH nặng,6,2.7,5.4,2.6,0.4727272727272727,0,1,1,0,0
3,Người dùng cân bằng,5,1.2,5.2,1.0,0.18867924528301888,0,1,1,0,0
0,Dùng MXH nhẹ,6,6.2,6.7,1.4,0.20588235294117646,1,1,0,0,1
1,Lướt đêm / ít ngủ,8,1.6,6.2,1.9,0.30158730158730157,0,1,0,1,0
1,Lướt đêm / ít ngủ,1,5.1,7.4,1.3,0.17333333333333334,1,0,0,1,0
1,Lướt đêm / ít ngủ,1,5.2,8.2,2.8,0.3373493975903615,1,0,0,1,0
2,Dùng MXH nặng,2,4.1,5.1,2.0,0.3846153846153847,0,1,0,1,0
2,Dùng MXH nặng,3,5.4,4.4,2.3,0.5111111111111111,1,1,0,1,0
1,Lướt đêm / ít ngủ,1,2.4,8.4,1.6,0.18823529411764706,0,0,0,1,0
0,Dùng MXH nhẹ,3,1.7,5.6,1.4,0.2456140350877193,0,1,0,0,1
0,Dùng MXH nhẹ,2,6.0,6.1,0.9,0.14516129032258066,1,1,0,0,1
0,Dùng MXH nhẹ,8,7.2,6.1,0.8,0.12903225806451615,1,1,0,0,1
2,Dùng MXH nặng,1,3.5,6.3,2.9,0.453125,0,1,0,1,0
2,Dùng MXH nặng,4,3.8,4.4,1.9,0.4222222222222222,0,1,1,0,0
0,Dùng MXH nhẹ,4,4.5,8.0,1.5,0.1851851851851852,0,0,0,0,1
0,Dùng MXH nhẹ,7,7.3,7.2,0.5,0.0684931506849315,1,0,0,0,1
3,Người dùng cân bằng,3,6.4,7.7,0.5,0.06410256410256411,1,0,1,0,0
1,Lướt đêm / ít ngủ,2,5.3,8.4,2.2,0.25882352941176473,1,0,0,1,0
3,Người dùng cân bằng,6,2.4,7.1,0.7,0.09722222222222222,0,0,1,0,0
0,Dùng MXH nhẹ,8,8.0,8.9,2.2,0.24444444444444446,1,0,0,0,1
2,Dùng MXH nặng,4,7.3,4.4,2.3,0.5111111111111111,1,1,0,0,1
0,Dùng MXH nhẹ,7,4.5,7.3,0.9,0.12162162162162163,0,0,0,0,1
0,Dùng MXH nhẹ,7,5.0,9.0,2.4,0.26373626373626374,1,0,0,0,1
0,Dùng MXH nhẹ,4,5.7,4.2,1.4,0.3255813953488372,1,1,0,0,1
3,Người dùng cân bằng,4,2.9,8.4,2.6,0.3058823529411765,0,0,1,0,0
3,Người dùng cân bằng,1,7.9,8.8,2.3,0.2584269662921348,1,0,1,0,0
2,Dùng MXH nặng,4,4.8,5.0,2.6,0.5098039215686275,0,1,0,1,0
0,Dùng MXH nhẹ,5,3.0,6.0,1.0,0.1639344262295082,0,1,0,0,1
0,Dùng MXH nhẹ,7,4.1,6.4,2.0,0.3076923076923077,0,1,0,0,1
3,Người dùng cân bằng,3,6.9,5.0,1.2,0.23529411764705882,1,1,1,0,0
3,Người dùng cân bằng,8,3.2,6.2,2.2,0.34920634920634924,0,1,1,0,0
0,Dùng MXH nhẹ,4,1.3,4.9,0.9,0.18,0,1,0,0,1
1,Lướt đêm / ít ngủ,3,4.2,6.8,1.1,0.15942028985507248,0,1,0,1,0
0,Dùng MXH nhẹ,9,6.6,6.0,2.1,0.34426229508196726,1,1,0,0,1
1,Lướt đêm / ít ngủ,10,7.5,4.8,0.7,0.14285714285714288,1,1,0,1,0
0,Dùng MXH nhẹ,5,7.0,8.7,3.0,0.34090909090909094,1,0,0,0,1
0,Dùng MXH nhẹ,7,6.7,5.0,0.6,0.11764705882352941,1,1,0,0,1
2,Dùng MXH nặng,6,2.3,5.6,2.9,0.5087719298245614,0,1,1,0,0
0,Dùng MXH nhẹ,10,5.3,9.0,2.8,0.3076923076923077,1,0,0,0,1
1,Lướt đêm / ít ngủ,1,2.7,6.5,1.5,0.2272727272727273,0,1,0,1,0
3,Người dùng cân bằng,4,5.4,7.8,1.8,0.2278481012658228,1,0,1,0,0
3,Người dùng cân bằng,5,7.2,8.0,1.9,0.2345679012345679,1,0,1,0,0
1,Lướt đêm / ít ngủ,9,1.5,6.8,2.5,0.3623188405797102,0,1,0,1,0
0,Dùng MXH nhẹ,2,4.0,4.2,0.5,0.11627906976744186,0,1,0,0,1
0,Dùng MXH nhẹ,4,4.2,7.1,2.1,0.2916666666666667,0,0,0,0,1
1,Lướt đêm / ít ngủ,4,1.8,7.7,2.2,0.2820512820512821,0,0,0,1,0
3,Người dùng cân bằng,4,3.3,8.6,1.1,0.12643678160919541,0,0,1,0,0
0,Dùng MXH nhẹ,6,1.0,6.6,1.4,0.20895522388059704,0,1,0,0,1
1,Lướt đêm / ít ngủ,5,1.2,8.0,2.8,0.345679012345679,0,0,0,1,0
3,Người dùng cân bằng,7,2.0,4.1,1.3,0.3095238095238096,0,1,1,0,0
0,Dùng MXH nhẹ,1,7.1,6.5,1.6,0.24242424242424246,1,1,0,0,1
1,Lướt đêm / ít ngủ,9,5.5,7.8,1.5,0.189873417721519,1,0,0,1,0
2,Dùng MXH nặng,8,7.7,4.7,2.8,0.5833333333333334,1,1,0,1,0
3,Người dùng cân bằng,1,7.6,5.9,2.0,0.3333333333333333,1,1,1,0,0
3,Người dùng cân bằng,10,8.0,6.9,2.5,0.35714285714285715,1,1,1,0,0
3,Người dùng cân bằng,8,4.3,6.0,1.4,0.22950819672131148,0,1,1,0,0
2,Dùng MXH nặng,6,3.8,5.3,2.5,0.462962962962963,0,1,0,0,1
2,Dùng MXH nặng,9,2.9,6.3,3.0,0.46875000000000006,0,1,0,1,0
1,Lướt đêm / ít ngủ,9,5.3,6.5,1.1,0.16666666666666669,1,1,0,1,0
3,Người dùng cân bằng,10,5.7,7.5,2.4,0.3157894736842105,1,0,1,0,0
3,Người dùng cân bằng,7,2.8,7.4,1.0,0.13333333333333333,0,0,1,0,0
2,Dùng MXH nặng,6,2.8,6.1,2.9,0.467741935483871,0,1,0,1,0
3,Người dùng cân bằng,2,1.1,7.0,1.9,0.2676056338028169,0,0,1,0,0
2,Dùng MXH nặng,5,2.0,5.0,2.6,0.5098039215686275,0,1,0,0,1
1,Lướt đêm / ít ngủ,4,6.5,5.3,1.8,0.33333333333333337,1,1,0,1,0
1,Lướt đêm / ít ngủ,4,7.5,7.8,1.3,0.16455696202531647,1,0,0,1,0
3,Người dùng cân bằng,2,3.1,7.9,1.2,0.15,0,0,1,0,0
0,Dùng MXH nhẹ,3,5.9,7.0,2.3,0.323943661971831,1,0,0,0,1
1,Lướt đêm / ít ngủ,3,7.9,4.1,0.7,0.16666666666666669,1,1,0,1,0
3,Người dùng cân bằng,5,5.1,7.4,0.7,0.09333333333333332,1,0,1,0,0
0,Dùng MXH nhẹ,3,1.9,5.8,2.1,0.35593220338983056,0,1,0,0,1
3,Người dùng cân bằng,10,8.0,8.7,1.5,0.17045454545454547,1,0,1,0,0
0,Dùng MXH nhẹ,7,2.9,4.0,0.5,0.12195121951219513,0,1,0,0,1
3,Người dùng cân bằng,10,4.3,8.4,0.9,0.10588235294117647,0,0,1,0,0
2,Dùng MXH nặng,8,1.1,6.4,3.0,0.46153846153846156,0,1,1,0,0
3,Người dùng cân bằng,8,4.9,5.7,1.2,0.20689655172413793,0,1,1,0,0
0,Dùng MXH nhẹ,9,6.1,7.6,1.4,0.18181818181818182,1,0,0,0,1
0,Dùng MXH nhẹ,6,2.7,6.5,1.6,0.24242424242424246,0,1,0,0,1
0,Dùng MXH nhẹ,10,7.8,7.4,0.7,0.09333333333333332,1,0,0,0,1
1,Lướt đêm / ít ngủ,5,4.2,6.5,1.4,0.21212121212121213,0,1,0,1,0
2,Dùng MXH nặng,5,4.4,5.5,2.7,0.4821428571428572,0,1,1,0,0
0,Dùng MXH nhẹ,10,1.4,7.8,0.6,0.0759493670886076,0,0,0,0,1
1,Lướt đêm / ít ngủ,2,3.7,7.2,0.6,0.0821917808219178,0,0,0,1,0
3,Người dùng cân bằng,6,3.8,8.9,1.9,0.2111111111111111,0,0,1,0,0
1,Lướt đêm / ít ngủ,1,5.4,7.0,1.8,0.2535211267605634,1,0,0,1,0
2,Dùng MXH nặng,8,4.0,4.3,1.8,0.40909090909090917,0,1,0,0,1
1,Lướt đêm / ít ngủ,7,3.5,5.8,1.8,0.3050847457627119,0,1,0,1,0
0,Dùng MXH nhẹ,4,1.3,8.3,1.0,0.11904761904761904,0,0,0,0,1
3,Người dùng cân bằng,8,5.6,8.8,0.9,0.10112359550561797,1,0,1,0,0
3,Người dùng cân bằng,4,2.4,5.5,0.6,0.10714285714285715,0,1,1,0,0
0,Dùng MXH nhẹ,2,2.0,7.8,2.8,0.35443037974683544,0,0,0,0,1
3,Người dùng cân bằng,1,6.6,8.6,1.5,0.1724137931034483,1,0,1,0,0
1,Lướt đêm / ít ngủ,2,2.3,6.4,2.4,0.3692307692307692,0,1,0,1,0
1,Lướt đêm / ít ngủ,4,6.4,5.4,1.4,0.2545454545454545,1,1,0,1,0
0,Dùng MXH nhẹ,7,3.5,5.9,1.3,0.21666666666666667,0,1,0,0,1
3,Người dùng cân bằng,1,1.7,8.5,1.0,0.11627906976744186,0,0,1,0,0
3,Người dùng cân bằng,9,4.1,8.2,1.7,0.20481927710843376,0,0,1,0,0
3,Người dùng cân bằng,1,3.3,6.5,0.8,0.12121212121212123,0,1,1,0,0
2,Dùng MXH nặng,3,5.0,4.9,2.6,0.52,1,1,0,1,0
3,Người dùng cân bằng,1,1.5,8.4,3.0,0.35294117647058826,0,0,1,0,0
1,Lướt đêm / ít ngủ,1,3.3,8.4,2.1,0.24705882352941178,0,0,0,1,0
0,Dùng MXH nhẹ,10,6.4,4.1,1.3,0.3095238095238096,1,1,0,0,1
3,Người dùng cân bằng,1,8.0,8.1,1.2,0.14634146341463417,1,0,1,0,0
0,Dùng MXH nhẹ,2,1.0,4.1,1.3,0.3095238095238096,0,1,0,0,1
3,Người dùng cân bằng,4,4.2,5.4,1.1,0.2,0,1,1,0,0
1,Lướt đêm / ít ngủ,1,4.6,7.3,2.8,0.3783783783783784,0,0,0,1,0
0,Dùng MXH nhẹ,4,2.8,6.2,2.4,0.38095238095238093,0,1,0,0,1
3,Người dùng cân bằng,9,6.3,6.9,1.3,0.18571428571428572,1,1,1,0,0
1,Lướt đêm / ít ngủ,7,7.2,7.0,1.3,0.18309859154929578,1,0,0,1,0
0,Dùng MXH nhẹ,3,4.5,6.7,2.2,0.3235294117647059,0,1,0,0,1
0,Dùng MXH nhẹ,7,5.3,5.1,1.2,0.23076923076923078,1,1,0,0,1
1,Lướt đêm / ít ngủ,8,5.2,6.7,2.5,0.36764705882352944,1,1,0,1,0
2,Dùng MXH nặng,9,7.9,6.0,2.7,0.4426229508196722,1,1,0,1,0
1,Lướt đêm / ít ngủ,5,6.9,8.5,1.5,0.1744186046511628,1,0,0,1,0
2,Dùng MXH nặng,9,5.8,4.1,2.9,0.6904761904761906,1,1,1,0,0
3,Người dùng cân bằng,9,7.0,8.3,2.1,0.25,1,0,1,0,0
1,Lướt đêm / ít ngủ,3,3.0,8.3,2.7,0.32142857142857145,0,0,0,1,0
0,Dùng MXH nhẹ,1,6.3,7.9,1.7,0.2125,1,0,0,0,1
2,Dùng MXH nặng,6,5.5,4.9,2.6,0.52,1,1,1,0,0
0,Dùng MXH nhẹ,9,2.2,7.5,2.2,0.2894736842105263,0,0,0,0,1
0,Dùng MXH nhẹ,9,1.4,4.5,1.4,0.30434782608695654,0,1,0,0,1
2,Dùng MXH nặng,7,4.5,4.4,1.9,0.4222222222222222,0,1,1,0,0
3,Người dùng cân bằng,8,6.1,5.7,2.0,0.3448275862068966,1,1,1,0,0
1,Lướt đêm / ít ngủ,6,3.3,5.7,2.0,0.3448275862068966,0,1,0,1,0
0,Dùng MXH nhẹ,4,5.2,5.6,1.1,0.19298245614035092,1,1,0,0,1
0,Dùng MXH nhẹ,1,5.0,5.8,1.3,0.22033898305084748,1,1,0,0,1
1,Lướt đêm / ít ngủ,8,1.8,5.9,1.9,0.31666666666666665,0,1,0,1,0
1,Lướt đêm / ít ngủ,6,2.3,4.5,0.7,0.15217391304347827,0,1,0,1,0
0,Dùng MXH nhẹ,6,2.7,6.3,0.6,0.09375,0,1,0,0,1
1,Lướt đêm / ít ngủ,2,7.4,7.5,1.7,0.2236842105263158,1,0,0,1,0
1,Lướt đêm / ít ngủ,4,6.2,4.6,1.1,0.23404255319148942,1,1,0,1,0
1,Lướt đêm / ít ngủ,6,2.3,8.8,1.0,0.11235955056179775,0,0,0,1,0
1,Lướt đêm / ít ngủ,6,1.8,5.2,1.4,0.2641509433962264,0,1,0,1,0
2,Dùng MXH nặng,2,1.3,4.9,2.6,0.52,0,1,1,0,0
2,Dùng MXH nặng,6,2.1,4.4,2.1,0.4666666666666667,0,1,1,0,0
3,Người dùng cân bằng,3,3.9,7.7,1.4,0.1794871794871795,0,0,1,0,0
0,Dùng MXH nhẹ,7,3.8,4.5,1.3,0.28260869565217395,0,1,0,0,1
3,Người dùng cân bằng,4,6.4,7.8,0.7,0.08860759493670886,1,0,1,0,0
2,Dùng MXH nặng,9,3.2,6.2,2.6,0.41269841269841273,0,1,1,0,0
0,Dùng MXH nhẹ,9,4.4,8.2,1.5,0.1807228915662651,0,0,0,0,1
1,Lướt đêm / ít ngủ,1,1.3,7.5,1.3,0.17105263157894737,0,0,0,1,0
1,Lướt đêm / ít ngủ,7,5.7,6.2,0.5,0.07936507936507936,1,1,0,1,0
2,Dùng MXH nặng,7,4.0,5.0,2.9,0.5686274509803921,0,1,0,1,0
3,Người dùng cân bằng,1,4.8,6.7,1.4,0.20588235294117646,0,1,1,0,0
0,Dùng MXH nhẹ,2,5.8,7.5,1.9,0.25,1,0,0,0,1
0,Dùng MXH nhẹ,8,5.8,8.9,1.1,0.12222222222222223,1,0,0,0,1
1,Lướt đêm / ít ngủ,4,3.2,5.1,1.6,0.30769230769230776,0,1,0,1,0
2,Dùng MXH nặng,10,5.2,4.0,2.4,0.5853658536585367,1,1,0,0,1
1,Lướt đêm / ít ngủ,7,2.4,6.0,0.7,0.11475409836065574,0,1,0,1,0
2,Dùng MXH nặng,7,7.4,5.9,2.6,0.43333333333333335,1,1,0,0,1
2,Dùng MXH nặng,1,7.1,4.8,2.1,0.42857142857142866,1,1,1,0,0
1,Lướt đêm / ít ngủ,10,6.5,7.4,1.9,0.2533333333333333,1,0,0,1,0
0,Dùng MXH nhẹ,9,7.4,7.0,1.8,0.2535211267605634,1,0,0,0,1
3,Người dùng cân bằng,6,3.9,6.4,1.7,0.26153846153846155,0,1,1,0,0
0,Dùng MXH nhẹ,1,4.6,8.6,2.0,0.2298850574712644,0,0,0,0,1
1,Lướt đêm / ít ngủ,4,1.5,6.7,1.0,0.14705882352941177,0,1,0,1,0
3,Người dùng cân bằng,9,5.8,7.1,1.1,0.15277777777777782,1,0,1,0,0
2,Dùng MXH nặng,2,6.4,4.9,2.1,0.42000000000000004,1,1,0,1,0
1,Lướt đêm / ít ngủ,1,2.1,8.2,2.4,0.28915662650602414,0,0,0,1,0
2,Dùng MXH nặng,5,2.2,6.5,3.0,0.4545454545454546,0,1,0,1,0
1,Lướt đêm / ít ngủ,8,5.5,7.4,2.9,0.38666666666666666,1,0,0,1,0
0,Dùng MXH nhẹ,7,6.6,7.4,2.2,0.29333333333333333,1,0,0,0,1
3,Người dùng cân bằng,2,5.2,6.6,1.6,0.23880597014925378,1,1,1,0,0
2,Dùng MXH nặng,8,4.7,5.1,2.0,0.3846153846153847,0,1,0,1,0
0,Dùng MXH nhẹ,10,7.1,6.3,2.2,0.34375000000000006,1,1,0,0,1
0,Dùng MXH nhẹ,9,4.2,8.1,1.4,0.17073170731707318,0,0,0,0,1
2,Dùng MXH nặng,7,1.3,5.1,2.2,0.4230769230769232,0,1,1,0,0
0,Dùng MXH nhẹ,8,2.6,7.8,1.9,0.24050632911392406,0,0,0,0,1
3,Người dùng cân bằng,5,6.2,8.1,2.3,0.2804878048780488,1,0,1,0,0
1,Lướt đêm / ít ngủ,3,6.2,5.1,1.5,0.2884615384615385,1,1,0,1,0
1,Lướt đêm / ít ngủ,5,4.8,8.5,2.8,0.3255813953488372,0,0,0,1,0
2,Dùng MXH nặng,10,3.0,4.6,2.0,0.4255319148936171,0,1,0,0,1
3,Người dùng cân bằng,1,4.7,8.2,2.7,0.32530120481927716,0,0,1,0,0
0,Dùng MXH nhẹ,2,4.4,5.1,1.4,0.2692307692307693,0,1,0,0,1
1,Lướt đêm / ít ngủ,4,2.3,7.3,2.3,0.3108108108108108,0,0,0,1,0
3,Người dùng cân bằng,3,3.1,6.9,1.9,0.2714285714285714,0,1,1,0,0
1,Lướt đêm / ít ngủ,4,2.9,7.5,0.6,0.07894736842105263,0,0,0,1,0
3,Người dùng cân bằng,3,1.8,4.4,0.6,0.13333333333333333,0,1,1,0,0
3,Người dùng cân bằng,2,2.0,4.7,1.3,0.27083333333333337,0,1,1,0,0
3,Người dùng cân bằng,10,4.2,7.9,2.7,0.3375,0,0,1,0,0
0,Dùng MXH nhẹ,3,6.7,7.9,1.4,0.175,1,0,0,0,1
0,Dùng MXH nhẹ,10,2.2,7.2,0.5,0.0684931506849315,0,0,0,0,1
1,Lướt đêm / ít ngủ,9,1.1,6.8,0.6,0.08695652173913043,0,1,0,1,0
2,Dùng MXH nặng,1,6.4,5.9,2.8,0.4666666666666666,1,1,0,1,0
3,Người dùng cân bằng,10,2.8,5.9,1.5,0.25,0,1,1,0,0
0,Dùng MXH nhẹ,4,2.2,5.8,2.0,0.33898305084745767,0,1,0,0,1
2,Dùng MXH nặng,3,5.7,4.8,2.2,0.4489795918367348,1,1,1,0,0
0,Dùng MXH nhẹ,10,5.3,7.3,1.9,0.25675675675675674,1,0,0,0,1
1,Lướt đêm / ít ngủ,4,3.1,8.8,1.5,0.16853932584269662,0,0,0,1,0
1,Lướt đêm / ít ngủ,10,1.7,4.9,0.6,0.12,0,1,0,1,0
3,Người dùng cân bằng,7,6.7,7.3,2.8,0.3783783783783784,1,0,1,0,0
3,Người dùng cân bằng,10,7.8,7.4,1.7,0.22666666666666666,1,0,1,0,0
0,Dùng MXH nhẹ,3,2.1,6.7,0.9,0.1323529411764706,0,1,0,0,1
1,Lướt đêm / ít ngủ,1,5.1,8.6,1.9,0.21839080459770116,1,0,0,1,0
3,Người dùng cân bằng,1,3.6,5.4,0.9,0.16363636363636364,0,1,1,0,0
0,Dùng MXH nhẹ,4,5.0,7.6,2.0,0.25974025974025977,1,0,0,0,1
0,Dùng MXH nhẹ,9,1.7,8.6,0.9,0.10344827586206898,0,0,0,0,1
3,Người dùng cân bằng,3,6.8,4.7,0.6,0.125,1,1,1,0,0
0,Dùng MXH nhẹ,5,3.8,7.5,0.5,0.06578947368421052,0,0,0,0,1
3,Người dùng cân bằng,3,2.1,7.7,1.1,0.14102564102564105,0,0,1,0,0
2,Dùng MXH nặng,8,3.2,4.0,2.0,0.48780487804878053,0,1,1,0,0
2,Dùng MXH nặng,8,1.9,5.6,2.3,0.4035087719298246,0,1,1,0,0
3,Người dùng cân bằng,7,3.5,6.8,1.5,0.2173913043478261,0,1,1,0,0
3,Người dùng cân bằng,9,4.5,7.7,0.9,0.11538461538461539,0,0,1,0,0
2,Dùng MXH nặng,4,6.0,5.0,2.5,0.4901960784313726,1,1,0,1,0
2,Dùng MXH nặng,4,3.6,4.8,2.2,0.4489795918367348,0,1,0,1,0
1,Lướt đêm / ít ngủ,6,5.2,6.9,2.3,0.32857142857142857,1,1,0,1,0
0,Dùng MXH nhẹ,2,2.7,6.9,1.4,0.19999999999999998,0,1,0,0,1
1,Lướt đêm / ít ngủ,7,2.8,7.1,1.4,0.19444444444444445,0,0,0,1,0
3,Người dùng cân bằng,5,5.6,7.0,1.9,0.2676056338028169,1,0,1,0,0
0,Dùng MXH nhẹ,6,2.7,7.2,0.6,0.0821917808219178,0,0,0,0,1
0,Dùng MXH nhẹ,4,4.2,7.0,1.1,0.15492957746478875,0,0,0,0,1
1,Lướt đêm / ít ngủ,8,5.1,8.2,2.8,0.3373493975903615,1,0,0,1,0
3,Người dùng cân bằng,5,5.7,6.1,0.7,0.11290322580645162,1,1,1,0,0
0,Dùng MXH nhẹ,5,1.5,7.9,1.8,0.225,0,0,0,0,1
1,Lướt đêm / ít ngủ,2,6.9,8.3,2.4,0.2857142857142857,1,0,0,1,0
1,Lướt đêm / ít ngủ,5,4.7,7.9,2.9,0.3625,0,0,0,1,0
0,Dùng MXH nhẹ,6,2.7,8.5,0.8,0.0930232558139535,0,0,0,0,1
2,Dùng MXH nặng,6,6.1,6.4,2.8,0.43076923076923074,1,1,0,0,1
1,Lướt đêm / ít ngủ,8,5.0,7.3,1.9,0.25675675675675674,1,0,0,1,0
0,Dùng MXH nhẹ,10,5.3,6.8,1.9,0.2753623188405797,1,1,0,0,1
2,Dùng MXH nặng,1,7.2,6.6,2.9,0.4328358208955224,1,1,0,1,0
2,Dùng MXH nặng,4,2.3,5.7,2.8,0.48275862068965514,0,1,0,0,1
0,Dùng MXH nhẹ,3,7.3,7.8,1.1,0.13924050632911394,1,0,0,0,1
3,Người dùng cân bằng,4,1.5,8.0,0.7,0.08641975308641975,0,0,1,0,0
3,Người dùng cân bằng,1,2.2,6.5,1.9,0.2878787878787879,0,1,1,0,0
0,Dùng MXH nhẹ,10,5.5,6.7,1.6,0.23529411764705885,1,1,0,0,1
2,Dùng MXH nặng,9,2.1,5.2,2.5,0.4716981132075472,0,1,0,1,0
0,Dùng MXH nhẹ,1,4.5,5.4,1.2,0.21818181818181817,0,1,0,0,1
0,Dùng MXH nhẹ,10,3.9,5.8,0.7,0.11864406779661017,0,1,0,0,1
2,Dùng MXH nặng,7,5.8,5.1,2.6,0.5000000000000001,1,1,1,0,0
2,Dùng MXH nặng,10,7.2,4.2,2.5,0.5813953488372093,1,1,0,0,1
0,Dùng MXH nhẹ,5,2.9,7.5,1.4,0.18421052631578946,0,0,0,0,1
3,Người dùng cân bằng,4,6.2,7.4,0.6,0.08,1,0,1,0,0
2,Dùng MXH nặng,9,1.1,4.9,2.6,0.52,0,1,0,0,1
3,Người dùng cân bằng,10,5.2,4.3,1.3,0.2954545454545455,1,1,1,0,0
3,Người dùng cân bằng,1,5.0,7.6,1.8,0.2337662337662338,1,0,1,0,0
